run_id,phase,src_id,round_number,substage,symptoms,actions,message_index_in_substage,message_agent,message_text,success
veyru/1781736960,replace_learned,veyru/1779978245,6,1,,,1,field_observer,CD+EF+PL+HH,1
veyru/1781736960,replace_learned,veyru/1779978245,6,1,,,2,stabilization_engineer,"At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.",1
veyru/1781736960,replace_learned,veyru/1779978245,7,1,,,1,field_observer,1-2 bright corners+CK+HT,0
veyru/1781736960,replace_learned,veyru/1779978245,7,1,,,2,stabilization_engineer,Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 15 seconds.,0
veyru/1781736960,replace_learned,veyru/1779978245,7,2,,,1,field_observer,OP+MT+ED,0
veyru/1781736960,replace_learned,veyru/1779978245,7,2,,,2,stabilization_engineer,"Warm each corner of the left face by holding a heated stone nearby for 15 seconds at firm warmth, in sequence. Then trace each edge of the left face with a finger.",0
veyru/1781736960,replace_learned,veyru/1779978245,8,1,,,1,field_observer,SL+BD+wav hum,1
veyru/1781736960,replace_learned,veyru/1779978245,8,1,,,2,stabilization_engineer,"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the left face.",1
veyru/1781736960,replace_learned,veyru/1779978245,9,1,,,1,field_observer,DO+WH+WO,0
veyru/1781736960,replace_learned,veyru/1779978245,9,1,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at moderate tone.",0
veyru/1781736960,replace_learned,veyru/1779978245,9,2,,,1,field_observer,HC+DC+thin hum,0
veyru/1781736960,replace_learned,veyru/1779978245,9,2,,,2,stabilization_engineer,"Chime a bell near the center of each face once at moderate tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.",0
veyru/1781736960,replace_learned,veyru/1779978245,10,1,,,1,field_observer,FS+S0+C+NR,0
veyru/1781736960,replace_learned,veyru/1779978245,10,1,,,2,stabilization_engineer,Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,0
veyru/1781736960,replace_learned,veyru/1779978245,10,2,,,1,field_observer,DO+WH+WO,0
veyru/1781736960,replace_learned,veyru/1779978245,10,2,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at firm tone.",0
veyru/1781736960,replace_learned,veyru/1779978245,11,1,,,1,field_observer,CD+EF+PL+HH,0
veyru/1781736960,replace_learned,veyru/1779978245,11,1,,,2,stabilization_engineer,Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.,0
veyru/1781736960,replace_learned,veyru/1779978245,11,2,,,1,field_observer,BC+CK+HT,0
veyru/1781736960,replace_learned,veyru/1779978245,11,2,,,2,stabilization_engineer,Drape a cloth over two adjacent edges near the left face for 12 seconds at firm coverage. Then chime a bell three times near the left face.,0
veyru/1781736960,replace_learned,veyru/1779978245,12,1,,,1,field_observer,CD+EF+PL+HH,0
veyru/1781736960,replace_learned,veyru/1779978245,12,1,,,2,stabilization_engineer,Drape a cloth over two adjacent edges near the bottom face for 5 seconds at gentle coverage. Then chime a bell three times near the bottom face.,0
veyru/1781736960,replace_learned,veyru/1779978245,12,2,,,1,field_observer,FS+S0+C+NR,0
veyru/1781736960,replace_learned,veyru/1779978245,12,2,,,2,stabilization_engineer,Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,0
veyru/1781736960,replace_learned,veyru/1779978245,13,1,,,1,field_observer,X3,1
veyru/1781736960,replace_learned,veyru/1779978245,13,1,,,2,stabilization_engineer,"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.",1
veyru/1781736960,replace_learned,veyru/1779978245,14,1,,,1,field_observer,X2,0
veyru/1781736960,replace_learned,veyru/1779978245,14,1,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.",0
veyru/1781736960,replace_learned,veyru/1779978245,14,2,,,1,field_observer,X4,0
veyru/1781736960,replace_learned,veyru/1779978245,14,2,,,2,stabilization_engineer,"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan firm cool air across all six faces for 8 seconds, starting from the bottom face.",0
veyru/1781736960,replace_learned,veyru/1779978245,15,1,,,1,field_observer,"15 250s: dim, all faces faint; hum barely audible/whisper; face patterns washed out.",0
veyru/1781736960,replace_learned,veyru/1779978245,15,1,,,2,stabilization_engineer,"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.",0
veyru/1781736960,replace_learned,veyru/1779978245,16,1,,,1,field_observer,Did it exactly. Ineffective.,0
veyru/1781736960,replace_learned,veyru/1779978245,16,1,,,2,field_observer,Collapsed: 255>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,16,1,,,3,field_observer,16 250s: 1-2 corners very bright/hot; ticking there; rest normal.,0
veyru/1781736960,replace_learned,veyru/1779978245,16,1,,,4,stabilization_engineer,"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.",0
veyru/1781736960,replace_learned,veyru/1779978245,17,1,,,1,field_observer,Did it. Ineffective.,0
veyru/1781736960,replace_learned,veyru/1779978245,17,1,,,2,field_observer,Collapsed 259>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,17,1,,,3,field_observer,"17 250s: faces glow normal, but dark center; hollow/thin surface hum.",0
veyru/1781736960,replace_learned,veyru/1779978245,17,1,,,4,stabilization_engineer,Rest a flat board against the front face at moderate contact for 12 seconds. Rotate and repeat for each face-pair.,0
veyru/1781736960,replace_learned,veyru/1779978245,17,2,,,1,field_observer,New: edges wobble/flex on touch; faces slightly bulged/distorted; hum muffled/underwater.,0
veyru/1781736960,replace_learned,veyru/1779978245,18,1,,,1,field_observer,Critical: destabilizing; 29s remain.,0
veyru/1781736960,replace_learned,veyru/1779978245,18,1,,,2,field_observer,Still unstable.,0
veyru/1781736960,replace_learned,veyru/1779978245,18,1,,,3,field_observer,Collapsed 310>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,18,1,,,4,field_observer,"18 250s: dim frozen still lights; silent; cold, unresponsive to touch/taps.",0
veyru/1781736960,replace_learned,veyru/1779978245,18,1,,,5,stabilization_engineer,"Chime a bell near two opposite faces, starting from the left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.",0
veyru/1781736960,replace_learned,veyru/1779978245,19,1,,,1,field_observer,Did it. Ineffective.,0
veyru/1781736960,replace_learned,veyru/1779978245,19,1,,,2,field_observer,Collapsed 320>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,19,1,,,3,field_observer,"19 250s: one face much brighter, vibrating; high whine there; others normal.",0
veyru/1781736960,replace_learned,veyru/1779978245,19,1,,,4,stabilization_engineer,Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 20 seconds.,0
veyru/1781736960,replace_learned,veyru/1779978245,20,1,,,1,field_observer,Did it. Ineffective.,0
veyru/1781736960,replace_learned,veyru/1779978245,20,1,,,2,field_observer,Collapsed 261>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,20,1,,,3,field_observer,"20 250s: dim frozen lights, silent, cold, unresponsive.",0
veyru/1781736960,replace_learned,veyru/1779978245,20,1,,,4,stabilization_engineer,Drape a folded cloth over the front face for 15 seconds at gentle coverage. Then chime a bell near each edge of the front face twice.,0
veyru/1781736960,replace_learned,veyru/1779978245,20,2,,,1,field_observer,Now dim/faint all over; hum whisper; patterns washed out.,0
veyru/1781736960,replace_learned,veyru/1779978245,21,1,,,1,field_observer,Critical: 24s remain.,0
veyru/1781736960,replace_learned,veyru/1779978245,21,1,,,2,field_observer,Still unstable.,0
veyru/1781736960,replace_learned,veyru/1779978245,21,1,,,3,stabilization_engineer,"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at gentle tone.",0
veyru/1781736960,replace_learned,veyru/1779978245,21,1,,,4,field_observer,Collapsed 283>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,21,1,,,5,field_observer,21 250s: hot all over but dim; low rumble; rough/gritty; reddish light.,0
veyru/1781736960,replace_learned,veyru/1779978245,22,1,,,1,field_observer,Critical: 37s remain.,0
veyru/1781736960,replace_learned,veyru/1779978245,22,1,,,2,field_observer,Collapsed 302>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,22,1,,,3,stabilization_engineer,Drape a folded cloth over the top face for 15 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,0
veyru/1781736960,replace_learned,veyru/1779978245,22,1,,,4,field_observer,Did it. Ineffective.,0
veyru/1781736960,replace_learned,veyru/1779978245,23,1,,,1,field_observer,Collapsed: not stabilized.,0
veyru/1781736960,replace_learned,veyru/1779978245,23,1,,,2,field_observer,23 250s: edges wobble/flex; faces bulged/distorted; hum muffled/underwater.,0
veyru/1781736960,replace_learned,veyru/1779978245,23,1,,,3,stabilization_engineer,Drape a folded cloth over the top face for 12 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,0
veyru/1781736960,replace_learned,veyru/1779978245,23,2,,,1,field_observer,New: face light drifts; edges blurred/smeared; hum wavers in pitch.,0
veyru/1781736960,replace_learned,veyru/1779978245,24,1,,,1,field_observer,Critical: 22s remain.,0
veyru/1781736960,replace_learned,veyru/1779978245,24,1,,,2,field_observer,Still unstable.,0
veyru/1781736960,replace_learned,veyru/1779978245,24,1,,,3,stabilization_engineer,"Rotate the Veyru slowly over 12 seconds while sounding a steady tone at firm volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.",0
veyru/1781736960,replace_learned,veyru/1779978245,24,1,,,4,field_observer,Collapsed 295>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,24,1,,,5,field_observer,"24 250s: dim frozen lights, silent, cold, unresponsive.",0
veyru/1781736960,replace_learned,veyru/1779978245,25,1,,,1,field_observer,Critical: 30s remain.,0
veyru/1781736960,replace_learned,veyru/1779978245,25,1,,,2,field_observer,Collapsed 293>250.,0
veyru/1781736960,replace_learned,veyru/1779978245,25,1,,,3,stabilization_engineer,"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.",0
veyru/1781736960,replace_learned,veyru/1779978245,25,1,,,4,field_observer,Did it. Ineffective.,0
veyru/1781736960,replace_learned,veyru/1779978245,25,1,,,5,field_observer,Critical: 32s remain.,0
veyru/1781736970,replace_learned,veyru/1779978245,1,1,,,1,field_observer,"Corners dim/almost dark; edges fading; face centers OK; face perimeters losing light. Hum thin, hollow at edges.",1
veyru/1781736970,replace_learned,veyru/1779978245,1,1,,,2,stabilization_engineer,Drape a folded cloth over the back face for 8 seconds at gentle coverage. Then chime a bell near each edge of the back face twice.,1
veyru/1781736970,replace_learned,veyru/1779978245,2,1,,,1,field_observer,"Lights frozen: dim, still. Hum silent. Surface cold. No response to touch/tap.",1
veyru/1781736970,replace_learned,veyru/1779978245,2,1,,,2,stabilization_engineer,Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 5 seconds.,1
veyru/1781736970,replace_learned,veyru/1779978245,3,1,,,1,field_observer,"Hot all over, dim, reddish. Hum low rumble. Surfaces rough/gritty.",1
veyru/1781736970,replace_learned,veyru/1779978245,3,1,,,2,stabilization_engineer,Drape a cloth over two adjacent edges near the back face for 20 seconds at firm coverage. Then chime a bell three times near the back face.,1
veyru/1781736970,replace_learned,veyru/1779978245,4,1,,,1,field_observer,Corners dim; edges fading; centers OK; perimeter light loss; hum thin/hollow at edges.,0
veyru/1781736970,replace_learned,veyru/1779978245,4,1,,,2,stabilization_engineer,Drape a cloth over two adjacent edges near the bottom face for 5 seconds at firm coverage. Then chime a bell three times near the bottom face.,0
veyru/1781736970,replace_learned,veyru/1779978245,4,2,,,1,field_observer,"New: one face much brighter, intense local vibration; high-pitched whine there. Other faces normal.",0
veyru/1781736970,replace_learned,veyru/1779978245,5,1,,,1,field_observer,Dim overall; whisper hum; face patterns washed out/low.,0
veyru/1781736970,replace_learned,veyru/1779978245,5,1,,,2,stabilization_engineer,"Warm each corner of the top face by holding a heated stone nearby for 10 seconds at gentle warmth, in sequence. Then trace each edge of the top face with a finger.",0
veyru/1781736970,replace_learned,veyru/1779978245,5,2,,,1,field_observer,Too bright; MT; some faces FP.,0
veyru/1781736970,replace_learned,veyru/1779978245,5,2,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at gentle tone.",0
veyru/1781736970,replace_learned,veyru/1779978245,6,1,,,1,field_observer,CD+EF+PL+HH,1
veyru/1781736970,replace_learned,veyru/1779978245,6,1,,,2,stabilization_engineer,"At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.",1
veyru/1781736970,replace_learned,veyru/1779978245,7,1,,,1,field_observer,1-2 bright corners+CK+HT,0
veyru/1781736970,replace_learned,veyru/1779978245,7,1,,,2,stabilization_engineer,Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 15 seconds.,0
veyru/1781736970,replace_learned,veyru/1779978245,7,2,,,1,field_observer,OP+MT+ED,0
veyru/1781736970,replace_learned,veyru/1779978245,7,2,,,2,stabilization_engineer,"Warm each corner of the left face by holding a heated stone nearby for 15 seconds at firm warmth, in sequence. Then trace each edge of the left face with a finger.",0
veyru/1781736970,replace_learned,veyru/1779978245,8,1,,,1,field_observer,SL+BD+wav hum,1
veyru/1781736970,replace_learned,veyru/1779978245,8,1,,,2,stabilization_engineer,"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the left face.",1
veyru/1781736970,replace_learned,veyru/1779978245,9,1,,,1,field_observer,DO+WH+WO,0
veyru/1781736970,replace_learned,veyru/1779978245,9,1,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at moderate tone.",0
veyru/1781736970,replace_learned,veyru/1779978245,9,2,,,1,field_observer,HC+DC+thin hum,0
veyru/1781736970,replace_learned,veyru/1779978245,9,2,,,2,stabilization_engineer,"Chime a bell near the center of each face once at moderate tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.",0
veyru/1781736970,replace_learned,veyru/1779978245,10,1,,,1,field_observer,FS+S0+C+NR,0
veyru/1781736970,replace_learned,veyru/1779978245,10,1,,,2,stabilization_engineer,Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,0
veyru/1781736970,replace_learned,veyru/1779978245,10,2,,,1,field_observer,DO+WH+WO,0
veyru/1781736970,replace_learned,veyru/1779978245,10,2,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at firm tone.",0
veyru/1781736970,replace_learned,veyru/1779978245,11,1,,,1,field_observer,CD+EF+PL+HH,0
veyru/1781736970,replace_learned,veyru/1779978245,11,1,,,2,stabilization_engineer,Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.,0
veyru/1781736970,replace_learned,veyru/1779978245,11,2,,,1,field_observer,BC+CK+HT,0
veyru/1781736970,replace_learned,veyru/1779978245,11,2,,,2,stabilization_engineer,Drape a cloth over two adjacent edges near the left face for 12 seconds at firm coverage. Then chime a bell three times near the left face.,0
veyru/1781736970,replace_learned,veyru/1779978245,12,1,,,1,field_observer,CD+EF+PL+HH,0
veyru/1781736970,replace_learned,veyru/1779978245,12,1,,,2,stabilization_engineer,Drape a cloth over two adjacent edges near the bottom face for 5 seconds at gentle coverage. Then chime a bell three times near the bottom face.,0
veyru/1781736970,replace_learned,veyru/1779978245,12,2,,,1,field_observer,FS+S0+C+NR,0
veyru/1781736970,replace_learned,veyru/1779978245,12,2,,,2,stabilization_engineer,Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,0
veyru/1781736970,replace_learned,veyru/1779978245,13,1,,,1,field_observer,X3,1
veyru/1781736970,replace_learned,veyru/1779978245,13,1,,,2,stabilization_engineer,"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.",1
veyru/1781736970,replace_learned,veyru/1779978245,14,1,,,1,field_observer,X2,0
veyru/1781736970,replace_learned,veyru/1779978245,14,1,,,2,stabilization_engineer,"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.",0
veyru/1781736970,replace_learned,veyru/1779978245,14,2,,,1,field_observer,X4,0
veyru/1781736970,replace_learned,veyru/1779978245,14,2,,,2,stabilization_engineer,"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan firm cool air across all six faces for 8 seconds, starting from the bottom face.",0
veyru/1781736970,replace_learned,veyru/1779978245,15,1,,,1,field_observer,"15: dim, all faces faint; hum barely audible; patterns washed out.",0
veyru/1781736970,replace_learned,veyru/1779978245,15,1,,,2,stabilization_engineer,"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.",0
veyru/1781736970,replace_learned,veyru/1779978245,15,2,,,1,field_observer,Now: edges wobble if touched; faces slightly bulged/curved; hum muffled.,0
veyru/1781736970,replace_learned,veyru/1779978245,16,1,,,1,field_observer,16: 13s left.,0
veyru/1781736970,replace_learned,veyru/1779978245,16,1,,,2,field_observer,New symptoms.,0
veyru/1781736970,replace_learned,veyru/1779978245,16,1,,,3,field_observer,Collapsed.,0
veyru/1781736970,replace_learned,veyru/1779978245,16,1,,,4,field_observer,16: 1-2 corners bright/hot; clicking there; rest normal.,0
veyru/1781736970,replace_learned,veyru/1779978245,16,1,,,5,stabilization_engineer,"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.",0
veyru/1781736970,replace_learned,veyru/1779978245,16,2,,,1,field_observer,"Now: one face much brighter, vibrating hard; high whine there; others normal.",0
veyru/1781736970,replace_learned,veyru/1779978245,17,1,,,1,field_observer,17: 11s left.,0
veyru/1781736970,replace_learned,veyru/1779978245,17,1,,,2,field_observer,New symptoms.,0
veyru/1781736970,replace_learned,veyru/1779978245,17,1,,,3,field_observer,Collapsed.,0
veyru/1781736970,replace_learned,veyru/1779978245,17,1,,,4,field_observer,17: faces normal; hollow tap; dark center in light; thin surface hum.,0
veyru/1781736970,replace_learned,veyru/1779978245,17,1,,,5,stabilization_engineer,Rest a flat board against the front face at moderate contact for 12 seconds. Rotate and repeat for each face-pair.,0
veyru/1781736970,replace_learned,veyru/1779978245,17,2,,,1,field_observer,Now: edges wobble; faces bulged; hum muffled.,0
veyru/1781736970,replace_learned,veyru/1779978245,18,1,,,1,field_observer,18: 31s.,0
veyru/1781736970,replace_learned,veyru/1779978245,18,1,,,2,field_observer,Symptoms.,0
veyru/1781736970,replace_learned,veyru/1779978245,18,1,,,3,field_observer,Down.,0
veyru/1781736970,replace_learned,veyru/1779978245,18,1,,,4,field_observer,18: dim still lights; silent; cold; no response.,0
veyru/1781736970,replace_learned,veyru/1779978245,18,1,,,5,stabilization_engineer,"Chime a bell near two opposite faces, starting from the left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.",0
veyru/1781736970,replace_learned,veyru/1779978245,18,2,,,1,field_observer,Now: hollow tap; dark center in light; thin surface hum.,0
veyru/1781736970,replace_learned,veyru/1779978245,19,1,,,1,field_observer,19:4s.,0
veyru/1781736970,replace_learned,veyru/1779978245,19,1,,,2,field_observer,Symptoms.,0
veyru/1781736970,replace_learned,veyru/1779978245,19,1,,,3,field_observer,Down.,0
veyru/1781736970,replace_learned,veyru/1779978245,19,1,,,4,field_observer,19: one face very bright/vibrating; high whine there; others normal.,0
veyru/1781736970,replace_learned,veyru/1779978245,19,1,,,5,stabilization_engineer,Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 20 seconds.,0
veyru/1781736970,replace_learned,veyru/1779978245,19,2,,,1,field_observer,Now: too bright; layered hum; some faces frozen/unresponsive.,0
veyru/1781736970,replace_learned,veyru/1779978245,20,1,,,1,field_observer,20:15s.,0
veyru/1781736970,replace_learned,veyru/1779978245,20,1,,,2,field_observer,Symptoms.,0
veyru/1781736970,replace_learned,veyru/1779978245,20,1,,,3,field_observer,Down.,0
veyru/1781736970,replace_learned,veyru/1779978245,20,1,,,4,field_observer,20: dim still; silent; cold; no response.,0
veyru/1781736970,replace_learned,veyru/1779978245,20,1,,,5,stabilization_engineer,Drape a folded cloth over the front face for 15 seconds at gentle coverage. Then chime a bell near each edge of the front face twice.,0
veyru/1781736970,replace_learned,veyru/1779978245,20,2,,,1,field_observer,Now: dim/faint; hum barely audible; patterns washed out.,0
veyru/1781736970,replace_learned,veyru/1779978245,21,1,,,1,field_observer,21:55s.,1
veyru/1781736970,replace_learned,veyru/1779978245,21,1,,,2,field_observer,Symptoms.,1
veyru/1781736970,replace_learned,veyru/1779978245,21,1,,,3,field_observer,,1
veyru/1781736970,replace_learned,veyru/1779978245,21,1,,,4,field_observer,21: hot/dim; low rumble; rough/gritty; reddish light.,1
veyru/1781736970,replace_learned,veyru/1779978245,21,1,,,5,stabilization_engineer,Drape a folded cloth over the top face for 15 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,1
veyru/1781736970,replace_learned,veyru/1779978245,22,1,,,1,field_observer,Stable.,0
veyru/1781736970,replace_learned,veyru/1779978245,22,1,,,2,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,22,1,,,3,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,22,1,,,4,field_observer,22: faces flicker random light/dark; hum broken/irregular; edges normal.,0
veyru/1781736970,replace_learned,veyru/1779978245,22,1,,,5,stabilization_engineer,"Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.",0
veyru/1781736970,replace_learned,veyru/1779978245,22,1,,,6,field_observer,Ineffective.,0
veyru/1781736970,replace_learned,veyru/1779978245,23,1,,,1,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,23,1,,,2,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,23,1,,,3,field_observer,23: edges wobble; faces bulged; hum muffled.,0
veyru/1781736970,replace_learned,veyru/1779978245,23,1,,,4,stabilization_engineer,Drape a folded cloth over the top face for 12 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,0
veyru/1781736970,replace_learned,veyru/1779978245,23,2,,,1,field_observer,Now: light slides; edges blur; hum wavers.,0
veyru/1781736970,replace_learned,veyru/1779978245,23,2,,,2,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,23,2,,,3,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,23,2,,,4,stabilization_engineer,"Rotate the Veyru slowly over 12 seconds while sounding a steady tone at firm volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.",0
veyru/1781736970,replace_learned,veyru/1779978245,24,1,,,1,field_observer,Ineffective.,0
veyru/1781736970,replace_learned,veyru/1779978245,24,1,,,2,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,24,1,,,3,field_observer,24: dim still; silent; cold; no response.,0
veyru/1781736970,replace_learned,veyru/1779978245,24,1,,,4,stabilization_engineer,"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.",0
veyru/1781736970,replace_learned,veyru/1779978245,24,2,,,1,field_observer,Now: one face bright/vibrating; high whine there; others normal.,0
veyru/1781736970,replace_learned,veyru/1779978245,25,1,,,1,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,25,1,,,2,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,25,1,,,3,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,25,1,,,4,field_observer,25: hot/dim; low rumble; rough/gritty; reddish.,0
veyru/1781736970,replace_learned,veyru/1779978245,25,1,,,5,stabilization_engineer,Rest a flat board against the left face at moderate contact for 20 seconds. Rotate and repeat for each face-pair.,0
veyru/1781736970,replace_learned,veyru/1779978245,25,2,,,1,field_observer,Now: corners dim; edges fading; centers fine; hum thin at edges.,0
veyru/1781736970,replace_learned,veyru/1779978245,25,2,,,2,field_observer,,0
veyru/1781736970,replace_learned,veyru/1779978245,25,2,,,3,stabilization_engineer,"Sound a sustained moderate tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.",0
veyru/1779978252,baseline,veyru/1779978252,1,1,"A Veyru on a table. The corners are noticeably dimmer than the rest, almost dark. Several edges look faint like they are fading out. The center of each face is fine but the perimeter is losing light. The hum sounds thin and hollow at the edges.",Drape a folded cloth over the back face for 8 seconds at gentle coverage. Then chime a bell near each edge of the back face twice.,1,field_observer,"B250. Corners near-dark, edges fading, centers OK, perimeter dim. Hum thin/hollow.",1
veyru/1779978252,baseline,veyru/1779978252,1,1,"A Veyru on a table. The corners are noticeably dimmer than the rest, almost dark. Several edges look faint like they are fading out. The center of each face is fine but the perimeter is losing light. The hum sounds thin and hollow at the edges.",Drape a folded cloth over the back face for 8 seconds at gentle coverage. Then chime a bell near each edge of the back face twice.,2,stabilization_engineer,Drape a folded cloth over the back face for 8 seconds at gentle coverage. Then chime a bell near each edge of the back face twice.,1
veyru/1779978252,baseline,veyru/1779978252,2,1,"A Veyru on a desk. Light patterns have frozen completely — dim, not bright, and totally still. The hum has dropped to silence. The surface feels cold and does not respond to touch or tapping.",Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 5 seconds.,1,field_observer,B250. Frozen dim still lights; silent; cold; no response to touch/tapping.,1
veyru/1779978252,baseline,veyru/1779978252,2,1,"A Veyru on a desk. Light patterns have frozen completely — dim, not bright, and totally still. The hum has dropped to silence. The surface feels cold and does not respond to touch or tapping.",Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 5 seconds.,2,stabilization_engineer,Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 5 seconds.,1
veyru/1779978252,baseline,veyru/1779978252,3,1,"A Veyru in a corner of the room. It is very hot all over but dim. The hum is a low rumble instead of a tone. Surfaces feel rough or gritty, and the light has a reddish tint.",Drape a cloth over two adjacent edges near the back face for 20 seconds at firm coverage. Then chime a bell three times near the back face.,1,field_observer,B250. Very hot all over but dim; low rumble; rough/gritty surface; reddish tint.,1
veyru/1779978252,baseline,veyru/1779978252,3,1,"A Veyru in a corner of the room. It is very hot all over but dim. The hum is a low rumble instead of a tone. Surfaces feel rough or gritty, and the light has a reddish tint.",Drape a cloth over two adjacent edges near the back face for 20 seconds at firm coverage. Then chime a bell three times near the back face.,2,stabilization_engineer,Drape a cloth over two adjacent edges near the back face for 20 seconds at firm coverage. Then chime a bell three times near the back face.,1
veyru/1779978252,baseline,veyru/1779978252,4,1,"A Veyru on the floor. The corners are noticeably dimmer than the rest, almost dark. Several edges look faint like they are fading out. The center of each face is fine but the perimeter is losing light. The hum sounds thin and hollow at the edges.",Drape a cloth over two adjacent edges near the bottom face for 5 seconds at firm coverage. Then chime a bell three times near the bottom face.,1,field_observer,B250. Corners near-dark; edges fading; centers OK; perimeter dim; hum thin/hollow.,0
