run_id,root,history,phase,round_number,message_agent,t,has_question,target_scope,target_slot,compositional,transparent
veyru/1781717307,veyru/1780479757,10.0,replace_learned,17,field_observer,Board fr 12s+ea pair not working. Alt?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,17,field_observer,Still not working. Other tool?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,20,field_observer,Not working. Try diff face?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,20,field_observer,Still no. Bell tone?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,20,field_observer,Nothing works on fr. Top?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,21,field_observer,Not working. Cloth on during bell?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,21,field_observer,Still no. How long cloth before bell?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,21,stabilization_engineer,"Full 15s cloth, then bell edges 2x on it.",False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,22,field_observer,Not working. Gentle bell?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,23,field_observer,No. Cloth off or on during bell?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,23,field_observer,Still no. Diff face?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,23,field_observer,Still failing. Stone? Fan?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,24,field_observer,Not working. Fan firm instead?,False,none,none,,
veyru/1781717307,veyru/1780479757,10.0,replace_learned,25,field_observer,Same. Try fan/cloth?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,17,field_observer,Ineffective. Retry?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,19,field_observer,Fail. Repeat?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,20,field_observer,Fail again.,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,20,field_observer,Fail 3x. Alt?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,21,field_observer,Fail. Top or all faces?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,22,field_observer,Fail 2x. Gentle or firm cloth?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,23,field_observer,Fail 2x. Clarify opp top action?,False,none,none,,
veyru/1781724492,veyru/1780479757,5.0,replace_learned,24,field_observer,Fail. Less time/F?,False,none,none,,
veyru/1781724500,veyru/1780479757,5.0,replace_learned,17,field_observer,No effect. Retry?,False,none,none,,
veyru/1781724500,veyru/1780479757,5.0,replace_learned,19,field_observer,No effect x3. Which F bright?,False,none,none,,
veyru/1781724500,veyru/1780479757,5.0,replace_learned,22,field_observer,No effect. Simultaneously or seq?,False,none,none,,
veyru/1781732061,veyru/1780479757,1.0,replace_learned,20,field_observer,No effect. Clarify fr edge?,True,part,face,True,True
veyru/1781732061,veyru/1780479757,1.0,replace_learned,20,field_observer,Still fail. Which F first?,False,none,none,,
veyru/1781732061,veyru/1780479757,1.0,replace_learned,22,field_observer,Fail. Dim btm+bright top simultaneous or seq?,False,none,none,,
veyru/1781732092,veyru/1780479757,1.0,replace_learned,17,stabilization_engineer,New Veyru now. Describe current symptoms.,False,none,none,,
veyru/1781732092,veyru/1780479757,1.0,replace_learned,18,field_observer,Fail. Clarify rotate+bell C?,False,none,none,,
veyru/1781737796,veyru/1780479757,0.0,replace_learned,16,field_observer,Ineffective. Same symptoms.,False,none,none,,
veyru/1781737796,veyru/1780479757,0.0,replace_learned,18,field_observer,Instruct?,False,none,none,,
veyru/1781737816,veyru/1780479757,0.0,replace_learned,19,field_observer,No effect. Retry?,False,none,none,,
veyru/1781737816,veyru/1780479757,0.0,replace_learned,25,stabilization_engineer,"Board L face mod 20s, rotate repeat ea pair.",False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,17,field_observer,Bell seq failed. Clarify order/face?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,20,field_observer,"V20: frozen dim, silent, cold. Orders?",False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,20,field_observer,Failed. All edges or just fr face edges?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,20,field_observer,Still failed. Try diff tool?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,21,field_observer,Failed. Alt approach?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,21,field_observer,Still fail. Fan or stone instead?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,22,field_observer,Failed. Cloth off then bell?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,23,field_observer,Failed cloth+bell top. Try btm face?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,23,field_observer,Top still fail. Stone? Fan? Diff face?,False,none,none,,
veyru/1781737819,veyru/1780479757,0.0,replace_learned,24,field_observer,"V24: frozen dim, silent, cold. Orders?",False,none,none,,
veyru/1781717308,veyru/1780480309,10.0,replace_learned,15,field_observer,P4=?,True,part,template,False,False
veyru/1781717308,veyru/1780480309,10.0,replace_learned,15,field_observer,fail again,False,none,none,,
veyru/1781717308,veyru/1780480309,10.0,replace_learned,15,field_observer,P10=?,True,part,template,False,False
veyru/1781717308,veyru/1780480309,10.0,replace_learned,16,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781717313,veyru/1780480309,10.0,replace_learned,16,field_observer,P14=?,True,part,template,False,False
veyru/1781717313,veyru/1780480309,10.0,replace_learned,16,stabilization_engineer,?,False,none,none,,
veyru/1781717313,veyru/1780480309,10.0,replace_learned,17,field_observer,P13=?,True,part,template,False,False
veyru/1781717313,veyru/1780480309,10.0,replace_learned,17,stabilization_engineer,?,False,none,none,,
veyru/1781717313,veyru/1780480309,10.0,replace_learned,22,stabilization_engineer,hum?,False,none,none,,
veyru/1781717318,veyru/1780480309,10.0,replace_learned,16,field_observer,P14?,True,part,template,False,False
veyru/1781717318,veyru/1780480309,10.0,replace_learned,16,field_observer,P13?,True,part,template,False,False
veyru/1781717318,veyru/1780480309,10.0,replace_learned,16,field_observer,P7?,True,part,template,False,False
veyru/1781724501,veyru/1780480309,5.0,replace_learned,17,field_observer,P13?,True,part,template,False,False
veyru/1781724501,veyru/1780480309,5.0,replace_learned,17,field_observer,P9?,True,part,template,False,False
veyru/1781724501,veyru/1780480309,5.0,replace_learned,18,field_observer,NG clarify,False,none,none,,
veyru/1781724507,veyru/1780480309,5.0,replace_learned,17,stabilization_engineer,[12s/mod] P? F — clarify: VOID? hum/tap?,False,none,none,,
veyru/1781724507,veyru/1780480309,5.0,replace_learned,17,field_observer,P13?,True,part,template,False,False
veyru/1781724507,veyru/1780480309,5.0,replace_learned,17,stabilization_engineer,WARP=?,True,part,motif_symptom,False,True
veyru/1781724507,veyru/1780480309,5.0,replace_learned,17,field_observer,P9?,True,part,template,False,False
veyru/1781724507,veyru/1780480309,5.0,replace_learned,18,field_observer,P5?,True,part,template,False,False
veyru/1781724560,veyru/1780480309,5.0,replace_learned,16,field_observer,P14?,True,part,template,False,False
veyru/1781724560,veyru/1780480309,5.0,replace_learned,16,field_observer,P13?,True,part,template,False,False
veyru/1781724560,veyru/1780480309,5.0,replace_learned,16,field_observer,fail clr?,False,none,none,,
veyru/1781732112,veyru/1780480309,1.0,replace_learned,16,field_observer,P14=?,True,part,template,False,False
veyru/1781732112,veyru/1780480309,1.0,replace_learned,20,field_observer,how tone?,False,none,none,,
veyru/1781732112,veyru/1780480309,1.0,replace_learned,20,stabilization_engineer,sym?,False,none,none,,
veyru/1781732112,veyru/1780480309,1.0,replace_learned,24,stabilization_engineer,hum?,False,none,none,,
veyru/1781732112,veyru/1780480309,1.0,replace_learned,25,field_observer,tone=bell? voice? other?,False,none,none,,
veyru/1781732131,veyru/1780480309,1.0,replace_learned,17,field_observer,P13?,True,part,template,False,False
veyru/1781732131,veyru/1780480309,1.0,replace_learned,19,field_observer,FAIL clarify,False,none,none,,
veyru/1781732131,veyru/1780480309,1.0,replace_learned,19,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781732131,veyru/1780480309,1.0,replace_learned,22,field_observer,fail; 1 lamp only?,False,none,none,,
veyru/1781732131,veyru/1780480309,1.0,replace_learned,24,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781732178,veyru/1780480309,1.0,replace_learned,16,field_observer,P14=?,True,part,template,False,False
veyru/1781732178,veyru/1780480309,1.0,replace_learned,17,field_observer,P13?,True,part,template,False,False
veyru/1781732178,veyru/1780480309,1.0,replace_learned,19,stabilization_engineer,new V. symptoms?,False,none,none,,
veyru/1781732178,veyru/1780480309,1.0,replace_learned,20,stabilization_engineer,new V. symptoms?,False,none,none,,
veyru/1781732178,veyru/1780480309,1.0,replace_learned,21,stabilization_engineer,new V. sym?,False,none,none,,
veyru/1781732178,veyru/1780480309,1.0,replace_learned,23,stabilization_engineer,new V. sym?,False,none,none,,
veyru/1781732178,veyru/1780480309,1.0,replace_learned,25,stabilization_engineer,new V. sym?,False,none,none,,
veyru/1781732178,veyru/1780480309,1.0,replace_learned,25,stabilization_engineer,br? dim? C? hum?,False,none,none,,
veyru/1781737852,veyru/1780480309,0.0,replace_learned,17,field_observer,tool?,False,none,none,,
veyru/1781737852,veyru/1780480309,0.0,replace_learned,18,field_observer,no effect. V=?,False,none,none,,
veyru/1781737852,veyru/1780480309,0.0,replace_learned,18,field_observer,tool?,False,none,none,,
veyru/1781737852,veyru/1780480309,0.0,replace_learned,22,field_observer,no. how?,False,none,none,,
veyru/1781737894,veyru/1780480309,0.0,replace_learned,16,field_observer,Failed. What is Bk?,True,part,face,False,True
veyru/1781737894,veyru/1780480309,0.0,replace_learned,22,field_observer,1 lamp only. Order?,False,none,none,,
veyru/1781737965,veyru/1780480309,0.0,replace_learned,16,field_observer,Bk=?,True,part,face,False,True
veyru/1781737965,veyru/1780480309,0.0,replace_learned,16,field_observer,which tool?,False,none,none,,
veyru/1781737965,veyru/1780480309,0.0,replace_learned,21,field_observer,Fail. Which two?,False,none,none,,
veyru/1781720602,veyru/1780598092,10.0,replace_learned,21,stabilization_engineer,cue?,False,none,none,,
veyru/1781720602,veyru/1780598092,10.0,replace_learned,25,stabilization_engineer,cue?,False,none,none,,
veyru/1781720606,veyru/1780598092,10.0,replace_learned,20,stabilization_engineer,send symptom cue,False,none,none,,
veyru/1781720606,veyru/1780598092,10.0,replace_learned,22,stabilization_engineer,symptom cue,False,none,none,,
veyru/1781720606,veyru/1780598092,10.0,replace_learned,23,stabilization_engineer,symptom cue,False,none,none,,
veyru/1781724147,veyru/1780598092,5.0,replace_learned,19,stabilization_engineer,cue?,False,none,none,,
veyru/1781724147,veyru/1780598092,5.0,replace_learned,19,stabilization_engineer,new cue?,False,none,none,,
veyru/1781724147,veyru/1780598092,5.0,replace_learned,22,stabilization_engineer,cue?,False,none,none,,
veyru/1781724147,veyru/1780598092,5.0,replace_learned,22,stabilization_engineer,new cue?,False,none,none,,
veyru/1781724159,veyru/1780598092,5.0,replace_learned,17,field_observer,instr?,False,none,none,,
veyru/1781724159,veyru/1780598092,5.0,replace_learned,17,stabilization_engineer,need symptom,False,none,none,,
veyru/1781724159,veyru/1780598092,5.0,replace_learned,19,stabilization_engineer,symptom,False,none,none,,
veyru/1781724159,veyru/1780598092,5.0,replace_learned,25,stabilization_engineer,symptom,False,none,none,,
veyru/1781731844,veyru/1780598092,1.0,replace_learned,17,stabilization_engineer,cue?,False,none,none,,
veyru/1781731844,veyru/1780598092,1.0,replace_learned,19,stabilization_engineer,cue?,False,none,none,,
veyru/1781731844,veyru/1780598092,1.0,replace_learned,22,stabilization_engineer,cue?,False,none,none,,
veyru/1781731844,veyru/1780598092,1.0,replace_learned,25,stabilization_engineer,cue?,False,none,none,,
veyru/1781731870,veyru/1780598092,1.0,replace_learned,17,stabilization_engineer,cue?,False,none,none,,
veyru/1781731870,veyru/1780598092,1.0,replace_learned,18,field_observer,q20?,True,part,duration,False,True
veyru/1781731870,veyru/1780598092,1.0,replace_learned,19,stabilization_engineer,cue?,False,none,none,,
veyru/1781731870,veyru/1780598092,1.0,replace_learned,22,field_observer,1 lamp?,False,none,none,,
veyru/1781731870,veyru/1780598092,1.0,replace_learned,22,stabilization_engineer,cue?,False,none,none,,
veyru/1781737575,veyru/1780598092,0.0,replace_learned,16,field_observer,No change. Next?,False,none,none,,
veyru/1781737575,veyru/1780598092,0.0,replace_learned,18,field_observer,q20?,True,part,duration,False,True
veyru/1781737575,veyru/1780598092,0.0,replace_learned,18,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781737575,veyru/1780598092,0.0,replace_learned,20,stabilization_engineer,same symptoms?,False,none,none,,
veyru/1781737575,veyru/1780598092,0.0,replace_learned,22,field_observer,simul?,False,none,none,,
veyru/1781737575,veyru/1780598092,0.0,replace_learned,23,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781737639,veyru/1780598092,0.0,replace_learned,15,field_observer,Did that; ineffective. Next?,False,none,none,,
veyru/1781737639,veyru/1780598092,0.0,replace_learned,18,field_observer,No effect. Next?,False,none,none,,
veyru/1781737639,veyru/1780598092,0.0,replace_learned,18,stabilization_engineer,cue?,False,none,none,,
veyru/1781737639,veyru/1780598092,0.0,replace_learned,23,stabilization_engineer,cue?,False,none,none,,
veyru/1781715284,veyru/1780598097,10.0,replace_learned,15,field_observer,P1?,True,part,template,False,False
veyru/1781715284,veyru/1780598097,10.0,replace_learned,16,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781715284,veyru/1780598097,10.0,replace_learned,16,field_observer,P14?,True,part,template,False,False
veyru/1781715284,veyru/1780598097,10.0,replace_learned,17,stabilization_engineer,sym?,False,none,none,,
veyru/1781715284,veyru/1780598097,10.0,replace_learned,17,field_observer,full,True,whole,other,False,True
veyru/1781715284,veyru/1780598097,10.0,replace_learned,17,stabilization_engineer,sym?,False,none,none,,
veyru/1781715284,veyru/1780598097,10.0,replace_learned,18,field_observer,full,True,whole,other,False,True
veyru/1781715284,veyru/1780598097,10.0,replace_learned,18,stabilization_engineer,sym?,False,none,none,,
veyru/1781715284,veyru/1780598097,10.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781716576,veyru/1780598097,10.0,replace_learned,17,field_observer,full,True,whole,other,False,True
veyru/1781716576,veyru/1780598097,10.0,replace_learned,17,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,field_observer,full,True,whole,other,False,True
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,field_observer,full,True,whole,other,False,True
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,stabilization_engineer,same?,False,none,none,,
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,stabilization_engineer,repeat P2,False,none,none,,
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,field_observer,same full,True,part,motif_symptom,False,True
veyru/1781716576,veyru/1780598097,10.0,replace_learned,18,stabilization_engineer,4 signs?,False,none,none,,
veyru/1781716576,veyru/1780598097,10.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781716576,veyru/1780598097,10.0,replace_learned,23,field_observer,P14?,True,part,template,False,False
veyru/1781716946,veyru/1780598097,10.0,replace_learned,16,field_observer,full,True,whole,other,False,True
veyru/1781716946,veyru/1780598097,10.0,replace_learned,18,field_observer,full,True,whole,other,False,True
veyru/1781716946,veyru/1780598097,10.0,replace_learned,19,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781716946,veyru/1780598097,10.0,replace_learned,22,field_observer,full,True,whole,other,False,True
veyru/1781716946,veyru/1780598097,10.0,replace_learned,23,stabilization_engineer,symptoms?,False,none,none,,
veyru/1781724216,veyru/1780598097,5.0,replace_learned,16,field_observer,P11?,True,part,template,False,False
veyru/1781724216,veyru/1780598097,5.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781724216,veyru/1780598097,5.0,replace_learned,23,field_observer,P14?,True,part,template,False,False
veyru/1781724216,veyru/1780598097,5.0,replace_learned,25,field_observer,P9?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,15,field_observer,P6?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,17,field_observer,P10?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,17,field_observer,P3?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,18,field_observer,P5?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,18,stabilization_engineer,motif?,False,none,none,,
veyru/1781724343,veyru/1780598097,5.0,replace_learned,20,field_observer,P8?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781724343,veyru/1780598097,5.0,replace_learned,25,stabilization_engineer,same?,False,none,none,,
veyru/1781724362,veyru/1780598097,5.0,replace_learned,16,field_observer,full,True,whole,other,False,True
veyru/1781724362,veyru/1780598097,5.0,replace_learned,18,field_observer,full,True,whole,other,False,True
veyru/1781724362,veyru/1780598097,5.0,replace_learned,22,field_observer,full,True,whole,other,False,True
veyru/1781724362,veyru/1780598097,5.0,replace_learned,25,field_observer,full,True,whole,other,False,True
veyru/1781731904,veyru/1780598097,1.0,replace_learned,15,field_observer,P1?,True,part,template,False,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,16,field_observer,"P6 failed, explicit?",True,whole,whole_procedure,True,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,16,field_observer,P11?,True,part,template,False,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,16,field_observer,10 failed?,False,none,none,,
veyru/1781731904,veyru/1780598097,1.0,replace_learned,17,field_observer,P6?,True,part,template,False,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,18,field_observer,P2?,True,part,template,False,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,21,field_observer,P8?,True,part,template,False,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,22,field_observer,P7?,True,part,template,False,False
veyru/1781731904,veyru/1780598097,1.0,replace_learned,23,field_observer,8 failed?,False,none,none,,
veyru/1781731904,veyru/1780598097,1.0,replace_learned,23,field_observer,P14?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,15,field_observer,P1?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,15,field_observer,P6?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,16,field_observer,11?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,16,field_observer,10?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,18,field_observer,5?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,18,field_observer,14?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,20,field_observer,8?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,22,field_observer,7?,True,part,template,False,False
veyru/1781731923,veyru/1780598097,1.0,replace_learned,25,field_observer,9?,True,part,template,False,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,15,field_observer,P1 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,15,field_observer,P6 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,16,field_observer,P11 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,16,field_observer,P10 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,17,stabilization_engineer,sym?,False,none,none,,
veyru/1781731947,veyru/1780598097,1.0,replace_learned,18,field_observer,P5 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,18,field_observer,P14 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,20,field_observer,P8 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,22,field_observer,P7 full,True,whole,whole_procedure,True,False
veyru/1781731947,veyru/1780598097,1.0,replace_learned,23,stabilization_engineer,sym?,False,none,none,,
veyru/1781731947,veyru/1780598097,1.0,replace_learned,24,stabilization_engineer,sym?,False,none,none,,
veyru/1781731947,veyru/1780598097,1.0,replace_learned,25,stabilization_engineer,sym?,False,none,none,,
veyru/1781731947,veyru/1780598097,1.0,replace_learned,25,field_observer,P9?,True,part,template,False,False
veyru/1781737696,veyru/1780598097,0.0,replace_learned,15,field_observer,Plain action?,True,whole,whole_procedure,True,False
veyru/1781737697,veyru/1780598097,0.0,replace_learned,15,field_observer,Need plain action.,True,whole,whole_procedure,True,False
veyru/1781737697,veyru/1780598097,0.0,replace_learned,18,field_observer,Tool+act?,True,part,template,True,False
veyru/1781737697,veyru/1780598097,0.0,replace_learned,19,field_observer,Act?,True,part,template,False,False
veyru/1781737697,veyru/1780598097,0.0,replace_learned,20,field_observer,Act?,True,part,template,False,False
veyru/1781737697,veyru/1780598097,0.0,replace_learned,22,field_observer,Act?,True,part,template,False,False
veyru/1781737697,veyru/1780598097,0.0,replace_learned,23,field_observer,Act?,True,part,template,False,False
veyru/1781737758,veyru/1780598097,0.0,replace_learned,15,field_observer,Which tool?,False,none,none,,
veyru/1781737758,veyru/1780598097,0.0,replace_learned,18,field_observer,P2?,True,part,template,False,False
veyru/1781737758,veyru/1780598097,0.0,replace_learned,18,field_observer,P5?,True,part,template,False,False
veyru/1781737758,veyru/1780598097,0.0,replace_learned,18,field_observer,Failed. Next?,False,none,none,,
veyru/1781737758,veyru/1780598097,0.0,replace_learned,22,field_observer,1 lamp?,False,none,none,,
veyru/1781716816,veyru/1780598311,10.0,replace_learned,25,stabilization_engineer,Symptoms?,False,none,none,,
veyru/1781724388,veyru/1780598311,5.0,replace_learned,15,stabilization_engineer,Hollow?,False,none,none,,
veyru/1781724388,veyru/1780598311,5.0,replace_learned,15,stabilization_engineer,Repeat.,False,none,none,,
veyru/1781724388,veyru/1780598311,5.0,replace_learned,22,stabilization_engineer,Repeat.,False,none,none,,
veyru/1781724388,veyru/1780598311,5.0,replace_learned,25,stabilization_engineer,Codes?,False,none,none,,
veyru/1781724388,veyru/1780598311,5.0,replace_learned,25,stabilization_engineer,Plain?,True,whole,whole_procedure,True,False
veyru/1781732147,veyru/1780598311,1.0,replace_learned,19,stabilization_engineer,Symptom?,False,none,none,,
veyru/1781732147,veyru/1780598311,1.0,replace_learned,22,stabilization_engineer,Symptom?,False,none,none,,
veyru/1781732202,veyru/1780598311,1.0,replace_learned,17,field_observer,No change. Next?,False,none,none,,
veyru/1781732202,veyru/1780598311,1.0,replace_learned,18,field_observer,No change. Next?,False,none,none,,
veyru/1781732202,veyru/1780598311,1.0,replace_learned,20,field_observer,No change. Next?,False,none,none,,
veyru/1781732202,veyru/1780598311,1.0,replace_learned,21,field_observer,No change. Next?,False,none,none,,
veyru/1781732202,veyru/1780598311,1.0,replace_learned,23,field_observer,No change. Next?,False,none,none,,
veyru/1781732202,veyru/1780598311,1.0,replace_learned,24,field_observer,No change. Next?,False,none,none,,
veyru/1781732351,veyru/1780598311,1.0,replace_learned,19,stabilization_engineer,Symptoms?,False,none,none,,
veyru/1781732351,veyru/1780598311,1.0,replace_learned,25,stabilization_engineer,Symptoms?,False,none,none,,
veyru/1781737774,veyru/1780598311,0.0,replace_learned,17,field_observer,No effect. Next?,False,none,none,,
veyru/1781737832,veyru/1780598311,0.0,replace_learned,18,field_observer,Ineffective. Next?,False,none,none,,
veyru/1781737832,veyru/1780598311,0.0,replace_learned,21,field_observer,Ineffective. Next?,False,none,none,,
veyru/1781737832,veyru/1780598311,0.0,replace_learned,23,stabilization_engineer,Symptoms?,False,none,none,,
veyru/1781737883,veyru/1780598311,0.0,replace_learned,18,field_observer,Ineffective. Next?,False,none,none,,
veyru/1781737883,veyru/1780598311,0.0,replace_learned,22,stabilization_engineer,New symptoms?,False,none,none,,
veyru/1781737883,veyru/1780598311,0.0,replace_learned,22,field_observer,No new; same symptoms.,False,none,none,,
veyru/1781717256,veyru/1780598317,10.0,replace_learned,18,stabilization_engineer,R18 sx?,False,none,none,,
veyru/1781717256,veyru/1780598317,10.0,replace_learned,22,stabilization_engineer,sx?,False,none,none,,
veyru/1781717256,veyru/1780598317,10.0,replace_learned,23,field_observer,O/Bk?,True,part,template,True,False
veyru/1781725123,veyru/1780598317,5.0,replace_learned,17,stabilization_engineer,Symptoms?,False,none,none,,
veyru/1781725161,veyru/1780598317,5.0,replace_learned,19,stabilization_engineer,Current symptoms?,False,none,none,,
veyru/1781725161,veyru/1780598317,5.0,replace_learned,25,stabilization_engineer,Board against left 20; rotate face-pairs.,False,none,none,,
veyru/1781732770,veyru/1780598317,1.0,replace_learned,15,field_observer,Bsa?,True,part,template,False,False
veyru/1781732770,veyru/1780598317,1.0,replace_learned,16,field_observer,Bc?,True,part,template,False,False
veyru/1781732770,veyru/1780598317,1.0,replace_learned,17,field_observer,Pa?,True,part,template,False,False
veyru/1781732770,veyru/1780598317,1.0,replace_learned,17,stabilization_engineer,Board against front 12s; rpt pairs.,False,none,none,,
veyru/1781732770,veyru/1780598317,1.0,replace_learned,20,field_observer,Cf?,True,part,template,False,False
veyru/1781732770,veyru/1780598317,1.0,replace_learned,23,field_observer,O/Bk?,True,part,template,True,False
veyru/1781738095,veyru/1780598317,0.0,replace_learned,17,field_observer,Cc?,True,part,template,False,False
veyru/1781738095,veyru/1780598317,0.0,replace_learned,19,field_observer,O/Bk?,True,part,template,True,False
veyru/1781738095,veyru/1780598317,0.0,replace_learned,23,field_observer,O?,True,part,template,False,False
veyru/1781738095,veyru/1780598317,0.0,replace_learned,23,field_observer,Tone?,False,none,none,,
veyru/1781738095,veyru/1780598317,0.0,replace_learned,23,field_observer,Corners?,False,none,none,,
veyru/1781738095,veyru/1780598317,0.0,replace_learned,24,field_observer,15ea?,False,none,none,,
veyru/1781738347,veyru/1780598317,0.0,replace_learned,17,field_observer,Tried that. Failed. Exact face order?,False,none,none,,
veyru/1781738347,veyru/1780598317,0.0,replace_learned,17,field_observer,Pa=board press?,True,part,template,False,False
veyru/1781738347,veyru/1780598317,0.0,replace_learned,17,stabilization_engineer,Yes: board against face.,False,none,none,,
veyru/1781738347,veyru/1780598317,0.0,replace_learned,19,field_observer,Cc/Fc?,True,part,template,True,False
veyru/1781738347,veyru/1780598317,0.0,replace_learned,22,field_observer,Lamp bottom then top?,False,none,none,,
veyru/1781738347,veyru/1780598317,0.0,replace_learned,24,field_observer,O/Bk?,True,part,template,True,False
veyru/1781738467,veyru/1780598317,0.0,replace_learned,16,field_observer,Didn't work. Plain steps.,True,whole,whole_procedure,True,False
veyru/1781717486,veyru/1780598450,10.0,replace_learned,17,stabilization_engineer,Board to front 12m; repeat face-pairs.,False,none,none,,
veyru/1781717486,veyru/1780598450,10.0,replace_learned,18,stabilization_engineer,Warm stone beside left 20g; repeat each face.,False,none,none,,
veyru/1781717486,veyru/1780598450,10.0,replace_learned,19,stabilization_engineer,sym?,False,none,none,,
veyru/1781717486,veyru/1780598450,10.0,replace_learned,25,stabilization_engineer,Board to left 20m; repeat face-pairs.,False,none,none,,
veyru/1781725219,veyru/1780598450,5.0,replace_learned,16,stabilization_engineer,Board back 8g; repeat face-pairs.,False,none,none,,
veyru/1781725219,veyru/1780598450,5.0,replace_learned,18,stabilization_engineer,Warm stone beside left 20g; repeat faces.,False,none,none,,
