run_key,pipeline,item_id,encoder_agent,decoder_agent,model,construction_id,purpose,varied_slot,varied_slot_label,expected_slots,pooled_slots,n_morphemes,target_meaning,expected_form,produced_form,reading,is_valid,exact_match,bag_match,swapped_order,decodability,provider,round_time_budget_seconds,seed,round_count,is_attested,n_slots_total,n_slots_pooled
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:dim, lamp",stabilization_engineer,field_observer,claude-opus-4-7,CX_MOD_LAMP,grounded_control,CX_MOD_LAMP,modifier + lamp,"['pos0', 'pos1']",[],2,"dim, lamp",dim-lamp,dim-lamp,"Decoding: 'dim' = low/faint setting, 'lamp' = the lamp tool. Together: the lamp set to a dim brightness setting. Expands to 'dim lamp aimed at [target]'. This is one of the two explicitly negotiated lamp modifiers.",True,True,True,False,1.0,anthropic,250,1108894012,15,True,2,0
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:blazing, lamp",stabilization_engineer,field_observer,claude-opus-4-7,CX_MOD_LAMP,grounded_novel_role_pooled,CX_MOD_LAMP,modifier + lamp,"['pos0', 'pos1']",['pos0'],2,"blazing, lamp",blazelamp,blaze-lamp,"Decoding: 'blaze' comes from the High Intensity symptom keywords ('blaze buzz'), and 'lamp' is a tool. Composed literally: a very intensely bright lamp / blazing lamp. But 'blaze' was only used as a symptom descriptor for High Intensity, never negotiated as a lamp intensity modifier; only 'brt-lamp' means bright lamp.",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:moderate, lamp",stabilization_engineer,field_observer,claude-opus-4-7,CX_MOD_LAMP,grounded_novel_role_pooled,CX_MOD_LAMP,modifier + lamp,"['pos0', 'pos1']",['pos0'],2,"moderate, lamp",modlamp,mod-lamp,"Decoding: 'mod' = moderate intensity, 'lamp' = the lamp tool. Composed literally: a lamp at moderate brightness. However, the only negotiated lamp modifiers were 'dim-lamp' and 'brt-lamp'; intensity words (g/mod/firm) apply to actions, not lamp brightness settings.",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:bright, lamp",stabilization_engineer,field_observer,claude-opus-4-7,CX_MOD_LAMP,grounded_control,CX_MOD_LAMP,modifier + lamp,"['pos0', 'pos1']",[],2,"bright, lamp",brt-lamp,brt-lamp,"Decoding: 'brt' = bright setting, 'lamp' = the lamp tool. Together: the lamp set to bright brightness. Expands to 'bright lamp aimed at [target]'. This is one of the two explicitly negotiated lamp modifiers.",True,True,True,False,1.0,anthropic,250,1108894012,15,True,2,0
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:overbright, lamp",stabilization_engineer,field_observer,claude-opus-4-7,CX_MOD_LAMP,grounded_novel_role_pooled,CX_MOD_LAMP,modifier + lamp,"['pos0', 'pos1']",['pos0'],2,"overbright, lamp",ovrbrtlamp,ovrbrt-lamp,"Decoding: 'ovrbrt' comes from Echo Sat symptom keywords ('ovrbrt frozen' = overbright), 'lamp' = the lamp tool. Composed literally: an overbright / painfully bright lamp. But 'ovrbrt' is a symptom-side code, never negotiated as a lamp modifier; only 'brt-lamp' expresses a bright lamp.",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, right face",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_novel_role_pooled,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",['pos3'],2,"each of 4, right face",e4R,e4R,"Decoding: 'e4' = each of 4, 'R' = right face. Composed: 'each of 4 [things on the] right face'. But 'e4' was specifically defined in combination with X (corners) or E (edges), i.e. 'e4X' and 'e4E'. Applied to a face code R, it's ill-formed since a face isn't a count-of-4 unit.",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, back face",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_novel_role_pooled,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",['pos3'],2,"each of 4, back face",e4K,e4K,"Decoding: 'e4' = each of 4, 'K' = back face. Composed: 'each of 4 [things on the] back face'. Same problem as e4R — face codes don't combine with e4 in the negotiated grammar; e4 only pairs with X (corners) or E (edges).",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, 1 face",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_novel_role_pooled,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",['pos3'],2,"each of 4, 1 face",e41face,e4face,"Decoding: 'e4' = each of 4, 'face' = face. Composed: 'each of 4 faces'. This is decodable as 'four of the faces', but faces come in 6, not 4; and the negotiated shorthand uses 'all 6' or specific face letters, not 'face' as a generic noun with a count prefix.",False,False,False,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, front K=back T=top B=bottom L=left R=right",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_novel_role_pooled,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",['pos3'],2,"each of 4, front K=back T=top B=bottom L=left R=right",e4F,e4F,"Decoding: 'e4' = each of 4, 'F' = front face. Composed: 'each of 4 [things on the] front face'. Same as e4R/e4K — the front face itself isn't a set of 4 units, so this is ill-formed under the negotiated grammar (though ambiguously might mean the 4 corners or 4 edges of F).",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, edge",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_control,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",[],2,"each of 4, edge",e4E,e4E,"Decoding: 'e4' = each of 4, 'E' = edge. Together: each of the 4 edges (typically of a specified face, e.g. 'e4E F' = each of the 4 edges of the front face). This was explicitly negotiated.",True,True,True,False,1.0,anthropic,250,1108894012,15,True,2,0
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, left face",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_novel_role_pooled,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",['pos3'],2,"each of 4, left face",e4L,e4L,"Decoding: 'e4' = each of 4, 'L' = left face. Composed: 'each of 4 [things on the] left face'. Same class of error as e4R/e4K/e4F — L is a face code, not a count-of-4 unit.",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, corner",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_control,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",[],2,"each of 4, corner",e4X,e4X,"Decoding: 'e4' = each of 4, 'X' = corner. Together: each of the 4 corners (typically of a specified face, e.g. 'e4X F' = each of the 4 corners of the front face). This was explicitly negotiated.",True,True,True,False,1.0,anthropic,250,1108894012,15,True,2,0
veyru/1778878983,encode_decode,"encode_decode:stabilization_engineer:each of 4, 2 adjacent edges",stabilization_engineer,field_observer,claude-opus-4-7,CX_E4_SPATIAL,grounded_novel_role_pooled,CX_E4_SPATIAL,each-of-four spatial unit,"['pos2', 'pos3']",['pos3'],2,"each of 4, 2 adjacent edges",e42aE,e4-2aE,"Decoding: 'e4' = each of 4, '2aE' = 2 adjacent edges. Composed literally: 'each of 4 groups of 2 adjacent edges' — perhaps meaning at each of 4 corners, treat the 2 adjacent edges meeting there. It's decodable but never negotiated as a single compound; the standard construction was '@eX F: ... on 2aE mtg X' rather than fusing them with e4.",False,True,True,False,0.5,anthropic,250,1108894012,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, dim",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_novel_role_pooled,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",['pos1'],2,"corners, dim",CD,C-,Corners dim / dark (corner state: diminished/fading),True,False,False,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, ok",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_novel_role_pooled,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",['pos1'],2,"corners, ok",Co,Co,Corners normal / okay (corner state: ok) — by analogy with 'Eo' and 'Fo',False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, flickering, no rhythm",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_novel_role_pooled,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",['pos1'],2,"corners, flickering, no rhythm",CFlk,CFlk,Corners flickering (corners showing chaotic light/dark flicker pattern),False,True,True,False,0.5,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, blurred/smearing",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_novel_role_pooled,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",['pos1'],2,"corners, blurred/smearing",C~,C~,Corners blurred / smearing at boundaries — by analogy with 'E~' (edge blur/smear morpheme applied to corners),False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, bright",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_novel_role_pooled,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",['pos1'],2,"corners, bright",CB,C+,Corners intensely bright / glowing bright (one or two corners blazing),True,False,False,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, washed",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_novel_role_pooled,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",['pos1'],2,"corners, washed",CW,CW,Corners washed out / dim and faded (W = washed morpheme applied to corners),False,True,True,False,0.5,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, bright",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_control,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",[],2,"corners, bright",C+,C+,Corners intensely bright / glowing bright (one or two corners blazing),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:corners, dark",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_CORNER_REPORT,grounded_control,CXN_CORNER_REPORT,corner report,"['pos0', 'pos1']",[],2,"corners, dark",C-,Cd,"Corners dark — near-synonym of C- (d = dark, lower-case variant); reading corner state as explicitly dark rather than merely diminished",False,False,False,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, bright",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_novel_role_pooled,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",['pos3'],2,"edges, bright",E+,E+,Edges bright / intensified (edge state: bright or over-lit) — by analogy with C+ and F+,False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, flickering, no rhythm",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_novel_role_pooled,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",['pos3'],2,"edges, flickering, no rhythm",EFlk,EFlk,Edges flickering (edges showing chaotic flicker pattern),False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, blurred/smearing",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_control,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",[],2,"edges, blurred/smearing",E~,E~,"Edges blurred / smearing — boundaries between faces smearing, as if two patterns fighting for dominance",True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, fading",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_control,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",[],2,"edges, fading",E-,E-,Edges fading / faint (edge state: diminished/losing light),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, bright",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_novel_role_pooled,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",['pos3'],2,"edges, bright",EB,E+,Edges bright / intensified (edge state: bright or over-lit) — by analogy with C+ and F+,False,False,False,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, washed",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_novel_role_pooled,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",['pos3'],2,"edges, washed",EW,EW,Edges washed out (W = washed morpheme applied to edges),False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, dim",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_novel_role_pooled,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",['pos3'],2,"edges, dim",ED,Ed,"Edges dark / fully faded out (d = dark, lower-case variant applied to edges)",False,False,False,False,0.5,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:edges, ok",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_EDGE_REPORT,grounded_control,CXN_EDGE_REPORT,edge report,"['pos2', 'pos3']",[],2,"edges, ok",Eo,Eo,"Edges normal / okay (edge state: ok, no anomaly)",True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, dim",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_novel_role_pooled,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",['pos5'],2,"faces, dim",FD,F-,Faces dim / faint (face brightness: diminished overall),True,False,False,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, ok",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_control,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",[],2,"faces, ok",Fo,Fo,"Faces normal / okay (face state: ok, no anomaly) — used in early rounds as 'F-ok'",False,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, frozen",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_control,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",[],2,"faces, frozen",Ff,Ff,Faces frozen / patterns on some faces stopped and unresponsive to touch,True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, flickering, no rhythm",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_novel_role_pooled,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",['pos5'],2,"faces, flickering, no rhythm",FFlk,FFlk,Faces flickering (faces showing chaotic random light/dark flicker) — Flk morpheme applied to faces,False,True,True,False,0.5,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, bright",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_novel_role_pooled,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",['pos5'],2,"faces, bright",FB,F+,"Faces blazing bright / over-illuminated (face brightness: intensified, painful to look at)",True,False,False,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, faces normal/glow ok",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_novel_role_pooled,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",['pos5'],2,"faces, faces normal/glow ok",FN,FN,Faces normal brightness (N = normal light morpheme applied to faces) — equivalent to 'N' used in round 11 report,False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, washed",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_novel_role_pooled,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",['pos5'],2,"faces, washed",FW,FW,Faces washed out / patterns faint and faded (W = washed morpheme applied to faces explicitly),False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, dim",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_control,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",[],2,"faces, dim",F-,F-,Faces dim / faint (face brightness: diminished overall),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, blurred/smearing",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_novel_role_pooled,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",['pos5'],2,"faces, blurred/smearing",F~,F~,Face patterns blurring / smearing (~ blur morpheme applied to face surfaces) — faces shifting or boundaries indistinct,False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:faces, bright",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_FACE_REPORT,grounded_control,CXN_FACE_REPORT,face report,"['pos4', 'pos5']",[],2,"faces, bright",F+,F+,"Faces blazing bright / over-illuminated (face brightness: intensified, painful to look at)",True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, buzz",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, buzz",Hz,Hz,Hum is a loud harsh buzz that vibrates the surface (hum type: buzz),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, rumble",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, rumble",Hr,Hr,Hum is a low rumble instead of a tone (hum type: rumble),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, layered",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, layered",H!,H!,Hum has a layered / multi-tone quality — multiple tones stacked on top of each other (hum type: multi-tone / layered),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, absent",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, absent",H0,H0,Hum has dropped to silence / zero sound (hum type: silent),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, quiet",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, quiet",Hq,Hq,Hum is barely audible / quiet whisper (hum type: quiet/whisper-low),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, irregular",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, irregular",H?,H?,Hum is irregular / unpredictable — starting and stopping with no rhythm (hum type: irregular/broken) — proposed in engineer's R2 postmortem but superseded by 'Hi' in practice,False,True,True,False,0.5,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, thin/hollow",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, thin/hollow",H-,Hth,Hum is thin and surface-level with no depth (hum type: thin/shallow) — used in round 11 initial report,True,False,False,False,0.5,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, wavering pitch",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_control,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",[],2,"hum/audio, wavering pitch",Hw,Hw,Hum is wavering up and down in pitch without settling (hum type: wavering pitch),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:hum/audio, silent",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_HUM_REPORT,grounded_novel_role_pooled,CXN_HUM_REPORT,hum report,"['pos6', 'pos7']",['pos7'],2,"hum/audio, silent",HS,Hs,Hum is steady / stable (hum type: steady normal) — by analogy with other H-type codes; not explicitly negotiated but decodable,False,False,False,False,0.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:temperature, hot",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_TEMP_REPORT,grounded_control,CXN_TEMP_REPORT,temperature report,"['pos8', 'pos9']",[],2,"temperature, hot",T+,T+,Temperature hot / heat present — surface or faces radiating noticeable heat,True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:temperature, cold",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_TEMP_REPORT,grounded_control,CXN_TEMP_REPORT,temperature report,"['pos8', 'pos9']",[],2,"temperature, cold",T-,T-,Temperature cold / surface feels cold and unresponsive,True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, irregular",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_novel_role_pooled,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",['pos11'],2,"patterns, irregular",P?,Pi,Patterns irregular / inconsistent — not a negotiated morpheme but decodable by analogy: i = irregular applied to patterns,False,False,False,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, alternating",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_control,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",[],2,"patterns, alternating",Palt,Palt,Patterns alternating rhythmically between two configurations — edges shimmer as if two patterns competing (Phase Inversion / rhythmic alternation),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, still/static",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_control,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",[],2,"patterns, still/static",Ps,Ps,Patterns still / static — not moving (proposed in R3 postmortem engineer message),True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, moving",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_novel_role_pooled,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",['pos11'],2,"patterns, moving",PM,Pm,Patterns moving / sliding — light slowly drifting across surface (Drift Escalation indicator),True,False,False,False,0.5,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, frozen/stopped",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_control,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",[],2,"patterns, frozen/stopped",Pf,Pf,Patterns frozen / completely stopped and totally still,True,True,True,False,1.0,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, flickering, no rhythm",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_novel_role_pooled,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",['pos11'],2,"patterns, flickering, no rhythm",PFlk,PFlk,Patterns flickering chaotically — random light/dark patches with no rhythm (Alignment Collapse indicator) — Flk morpheme applied to patterns explicitly,False,True,True,False,1.0,anthropic,250,1488817174,15,False,2,1
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:patterns, moving/sliding",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_PATTERN_REPORT,grounded_control,CXN_PATTERN_REPORT,pattern report,"['pos10', 'pos11']",[],2,"patterns, moving/sliding",Pm,Pm,Patterns moving / sliding — light slowly drifting across surface (Drift Escalation indicator),True,True,True,False,0.5,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:instruction had no effect, new codes/symptoms follow",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_MESSAGE_FOLLOWUP,grounded_control,CXN_MESSAGE_FOLLOWUP,message plus followup,"['pos12', 'pos13']",[],2,"instruction had no effect, new codes/symptoms follow",wrong+,wrong+,Stabilization attempt was ineffective; followed by updated symptom tags giving the engineer additional diagnostic information to revise the instruction,True,True,True,False,0.5,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:phase done, new codes/symptoms follow",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_MESSAGE_FOLLOWUP,grounded_control,CXN_MESSAGE_FOLLOWUP,message plus followup,"['pos12', 'pos13']",[],2,"phase done, new codes/symptoms follow",ok+,K+,Phase stabilization successful (K = done/okay) and new symptoms have appeared; followed by symptom tags describing the new phase,True,False,False,False,0.5,anthropic,250,1488817174,15,True,2,0
veyru/1778879414,encode_decode,"encode_decode:stabilization_engineer:okay/done, new codes/symptoms follow",stabilization_engineer,field_observer,claude-sonnet-4-6,CXN_MESSAGE_FOLLOWUP,grounded_control,CXN_MESSAGE_FOLLOWUP,message plus followup,"['pos12', 'pos13']",[],2,"okay/done, new codes/symptoms follow",K+,K+,Phase stabilization successful (K = done/okay) and new symptoms have appeared; followed by symptom tags describing the new phase,True,True,True,False,0.5,anthropic,250,1488817174,15,True,2,0
